DBName,SqlCmd,MaxTime,AvgTime,TotTime,CNT
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236428 A WITH(NOLOCK)",8555,8555,8555,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236442 A WITH(NOLOCK)",4085,4085,4085,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236467 A WITH(NOLOCK)",2825,2825,2825,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236477 A WITH(NOLOCK)",3810,3810,3810,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,CHANNEL, Ori_REFNO, CombineKey, Gender, NameCategory, VesselIMONo),,,,,, @@NCHAR13@@@@NCHAR10@@,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, @address, @city,@@NCHAR13@@@@NCHAR10@@,,,,,,,@country, new_acct_name, @user_brnch_nbr, TAXID, @MIdent, '', @IssuedBy, IdentificationNumber, '', @@NCHAR13@@@@NCHAR10@@,,,,,,,CONVERT(VARCHAR, CONVERT(DATETIME,DOB),112), @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, NameSource,@@NCHAR13@@@@NCHAR10@@,,,,,,,@Other, @Remark, CombineKey, Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,FROM dbo.ofac_new_acct_names_20243236478 A WITH(NOLOCK)",3810,3810,3810,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236988 A WITH(NOLOCK)",760,760,760,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243237009 A WITH(NOLOCK)",430,430,430,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243237011 A WITH(NOLOCK)",410,410,410,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243237022 A WITH(NOLOCK)",339,339,339,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243237024 A WITH(NOLOCK)",339,339,339,1
BSADBTW,"(@result varchar(1) output)IF EXISTS (SELECT 1 FROM dbo.SWIFT_MTHeader_Main WHERE MT_KEY = N'2f3a81d3-e443-ef11-8efa-98f2b326dddb') SET @result = '1' ELSE SET @result = '0' ",1713,1713,1713,1
BSADBTW,"(@result varchar(1) output)IF EXISTS (SELECT 1 FROM dbo.SWIFT_MTHeader_Main WHERE MT_KEY = N'c2465e0a-e543-ef11-8efa-98f2b326dddb') SET @result = '1' ELSE SET @result = '0' ",1613,1613,1613,1
BSADBTW,"(@result varchar(1) output)IF EXISTS (SELECT 1 FROM dbo.SWIFT_MTHeader_Main WHERE MT_KEY = N'ed9b89a9-e443-ef11-8efa-98f2b326dddb') SET @result = '1' ELSE SET @result = '0' ",1773,1773,1773,1
BSADBTW,"ALTER TABLE SARB2400230_ACCT_FACT ADD CONSTRAINT pk_SARB2400230_ACCT_FACT PRIMARY KEY (CIF_KEY, APPL, ACCT_KEY)",2490,2490,2490,1
BSADBTW,ALTER TABLE SARB2400244_CUST_FACT ADD PRIMARY KEY (CIF_KEY),323,323,323,1
BSADBTW,CREATE INDEX SARB2400282_ACCT_FACT_IDX3 ON SARB2400282_ACCT_FACT (ATAXID),962,962,962,1
BSADBTW,CREATE INDEX SARB2400287_ACCT_FACT_IDX3 ON SARB2400287_ACCT_FACT (ATAXID),423,423,423,1
BSADBTW,DROP INDEX SARB2400279_MASTER.SARB2400279_MASTER_IDX1,570,570,570,1
BSADBTW,DROP INDEX SARB2400298_MASTER.SARB2400298_MASTER_IDX1,452,366,1098,3
BSADBTW,"INSERT INTO #CustBatch (CIF_KEY, BatchId, CompletedDate)@@NCHAR13@@@@NCHAR10@@,,--Completed case gen@@NCHAR13@@@@NCHAR10@@,,SELECT  CIF_KEY, BatchId, LSTUPDATE_DATE AS CompletedDate@@NCHAR13@@@@NCHAR10@@,,FROM dbo.HRS_CUST_RISK_MGMT WITH (NOLOCK) WHERE STATUS = '3' @@NCHAR13@@@@NCHAR10@@,,UNION@@NCHAR13@@@@NCHAR10@@,,--No case gen@@NCHAR13@@@@NCHAR10@@,,SELECT B.CIFKey AS CIF_KEY, B.BatchId, A.CompletedDt AS CompletedDate@@NCHAR13@@@@NCHAR10@@,,FROM dbo.HRS_DetectionBatch A JOIN dbo.HRS_DetectionResults B ON A.Id = B.BatchId@@NCHAR13@@@@NCHAR10@@,,WHERE NOT EXISTS (SELECT 1 FROM dbo.HRS_CUST_RISK_MGMT Z WHERE B.BatchId = Z.BatchId AND Z.CIF_KEY = B.CIFKey)@@NCHAR13@@@@NCHAR10@@,,,AND A.ReviewStatus = 'Y'",4992,4076,8153,2
SOURCEDBTW,"INSERT INTO [dbo].[HRS_Customer_Fact_Log]@@NCHAR13@@@@NCHAR10@@           ([BatchId],[CifKey],[CorrespondenceStateCode],[CorrespondenceCountryCode],[PermanentStateCode],[PermanentCountryCode],[MailingStateCode]@@NCHAR13@@@@NCHAR10@@           ,[MailingCountryCode],[NAICSCode],[BirthDate],[IsEmployee],[IsContractor],[IsSupplier],[Nationality1],[Nationality2],[IncorporationDate]@@NCHAR13@@@@NCHAR10@@           ,[OccupationCode],[IdentificationMethodCode],[IdentificationNo],[IdentificationIssuedByCountry],[IdentificationIssueByState]@@NCHAR13@@@@NCHAR10@@           ,[BusinessOwnershipCode],[BusinessEstablishedYearCode],[BusinessLegalId],[BankDealingPeriodCode],[IsHighRisk],[HighRiskReason]@@NCHAR13@@@@NCHAR10@@           ,[IsBlackList],[IsPEP],[HasNegativeNews],[NegativeNewsDescription],[TransmitFundsAsAgent],[LocatedAtNevada],[TransmitFundsOverOwnNetwork]@@NCHAR13@@@@NCHAR10@@           ,[CashChecksOrExchangeCurrency],[SellsOrRedeemsCash],[LastUpdatedBy],[LastUpdatedDate],[LastUpdatedDate_UTC],[ActionCode]@@NCHAR13@@@@NCHAR10@@           ,[ActionDate],[ActionDate_UTC],[ActionBy],[LastUpdatedFromCd],[IsSARFiled],[IsSARFiled_LastUpdatedDate],[IsSARFiled_LastUpdatedDate_UTC]@@NCHAR13@@@@NCHAR10@@           ,[Customer_Segment],[IsHoldMailAccount],[IsDepositNetAsset],[IsForeignEntity], PlaceOfBirth,@@NCHAR13@@@@NCHAR10@@           IsMultipleAcctName,IsComplexStructure,IslkNegNewsRelatedParties,IslkAcctPositionListedCompany,IslkCustSpecLocation,IsOtherPersonHandleBusiness)@@NCHAR13@@@@NCHAR10@@    SELECT [BatchId],[CifKey],[CorrespondenceStateCode],[CorrespondenceCountryCode],[PermanentStateCode],[PermanentCountryCode],[MailingStateCode]@@NCHAR13@@@@NCHAR10@@           ,[MailingCountryCode],[NAICSCode],[BirthDate],[IsEmployee],[IsContractor],[IsSupplier],[Nationality1],[Nationality2],[IncorporationDate]@@NCHAR13@@@@NCHAR10@@           ,[OccupationCode],[IdentificationMethodCode],[IdentificationNo],[IdentificationIssuedByCountry],[IdentificationIssueByState]@@NCHAR13@@@@NCHAR10@@           ,[BusinessOwnershipCode],[BusinessEstablishedYearCode],[BusinessLegalId],[BankDealingPeriodCode],[IsHighRisk],[HighRiskReason]@@NCHAR13@@@@NCHAR10@@           ,[IsBlackList],[IsPEP],[HasNegativeNews],[NegativeNewsDescription],[TransmitFundsAsAgent],[LocatedAtNevada],[TransmitFundsOverOwnNetwork]@@NCHAR13@@@@NCHAR10@@           ,[CashChecksOrExchangeCurrency],[SellsOrRedeemsCash],[LastUpdatedBy],[LastUpdatedDate],[LastUpdatedDate_UTC],[ActionCode]@@NCHAR13@@@@NCHAR10@@           ,[ActionDate],[ActionDate_UTC],[ActionBy],[LastUpdatedFromCd],[IsSARFiled],[IsSARFiled_LastUpdatedDate],[IsSARFiled_LastUpdatedDate_UTC]@@NCHAR13@@@@NCHAR10@@           ,[Customer_Segment],[IsHoldMailAccount],[IsDepositNetAsset],[IsForeignEntity],PlaceOfBirth,@@NCHAR13@@@@NCHAR10@@           IsMultipleAcctName,IsComplexStructure,IslkNegNewsRelatedParties,IslkAcctPositionListedCompany,IslkCustSpecLocation,IsOtherPersonHandleBusiness@@NCHAR13@@@@NCHAR10@@    FROM @temp_HRS_Customer_Fact_Log",402,402,402,1
BSADBTW,"INSERT INTO dbo.CCD_MTHLY_FACT(CIF_KEY, YYYYMM, CCDTTL, CCDCRTTL, CCDDRTTL, CCDCNT, CCDCRCNT, CCDDRCNT, CCDMIN, CCDMAX, CRMIN, DRMIN, CRMAX, DRMAX)@@NCHAR13@@@@NCHAR10@@,,SELECT,CIF_KEY,@@NCHAR13@@@@NCHAR10@@,,,,YYYYMM = YYYYMM,@@NCHAR13@@@@NCHAR10@@,,,,CCDTTL = SUM(CCDTTL),@@NCHAR13@@@@NCHAR10@@,,,,CCDCRTTL = SUM(CCDCRTTL),@@NCHAR13@@@@NCHAR10@@,,,,CCDDRTTL = SUM(CCDDRTTL),@@NCHAR13@@@@NCHAR10@@,,,,CCDCNT = SUM(CCDCNT),@@NCHAR13@@@@NCHAR10@@,,,,CCDCRCNT = SUM(CCDCRCNT),@@NCHAR13@@@@NCHAR10@@,,,,CCDDRCNT = SUM(CCDDRCNT),@@NCHAR13@@@@NCHAR10@@,,,,CCDMIN = MIN(CCDMIN),@@NCHAR13@@@@NCHAR10@@,,,,CCDMAX = MAX(CCDMAX),@@NCHAR13@@@@NCHAR10@@,,,,CRMIN = MIN(CRMIN),@@NCHAR13@@@@NCHAR10@@,,,,DRMIN = MIN(DRMIN),@@NCHAR13@@@@NCHAR10@@,,,,CRMAX = MAX(CRMAX),@@NCHAR13@@@@NCHAR10@@,,,,DRMAX = MAX(DRMAX)@@NCHAR13@@@@NCHAR10@@,,FROM dbo.CCD_MTHLY_ACCT_SMRY A@@NCHAR13@@@@NCHAR10@@,,WHERE EXISTS (SELECT 1 FROM dbo.CCD_TXN_FACT_StatisticTemp B WHERE A.YYYYMM = LEFT(B.TRANDATE,6) AND A.CIF_KEY=B.CIF_KEY)@@NCHAR13@@@@NCHAR10@@,,GROUP BY CIF_KEY, YYYYMM",343,343,343,1
SOURCEDBTW,"INSERT INTO dbo.DUMMY_SOURCE(Proc_Date,Acct_Key,Cif_Key,Bnk_Nbr,Appl,Date_Open,Acct_Status,Brnch_Nbr)@@NCHAR13@@@@NCHAR10@@SELECT DISTINCT dbo.cvt_date(A.CreatedDate), A.Acct_Key, A.Cif_Key,@bankNo,A.Appl,'19000101','0', @DummyBranchNbr@@NCHAR13@@@@NCHAR10@@FROM dbo.CIF_DUMMYACCT_SOURCE A@@NCHAR13@@@@NCHAR10@@WHERE NOT EXISTS(SELECT 1 @@NCHAR13@@@@NCHAR10@@,,,,,FROM DUMMY_SOURCE X@@NCHAR13@@@@NCHAR10@@,,,,,WHERE X.Cif_Key = A.Cif_Key @@NCHAR13@@@@NCHAR10@@,,,,,AND X.Appl = A.Appl AND X.Acct_Key = CAST(A.Acct_Key AS VARCHAR(50)) )",312,312,312,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236440 A WITH(NOLOCK)",5780,5780,5780,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236449 A WITH(NOLOCK)",4470,4470,4470,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236456 A WITH(NOLOCK)",4180,4180,4180,1
BSADBTW,"INSERT INTO dbo.NMCHK_CustInfo (uid, userid, rel_corr_chosen, new_acct_key, relationship, address, city,@@NCHAR13@@@@NCHAR10@@,,,,,,,country, new_acct_name, user_brnch_nbr, TAXID, IDENT, IDENTO, ISSBY, IDNUM, REMARK,@@NCHAR13@@@@NCHAR10@@,,,,,,,DOB, source_ind, last_updated_date, last_updated_date_UTC, REFNO, DETECTED, Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,Gender, NameCategory, VesselIMONo),,,,,,,,,,,,, @@NCHAR13@@@@NCHAR10@@,,,,,,,SELECT @uid, @userid, @rel_corr_chosen, new_acct_key, relationship, Address, City, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,CASE WHEN ISNULL(Country, '') = '' THEN @Country ELSE Country END, new_acct_name, @user_brnch_nbr, TaxID, @MIdent, @Other, @IssuedBy, IdentificationNumber, @Remark, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,DOB, @Source_Ind , @CUR_DATE, @CUR_UTCDATE, @REFNO, 'Y', Nationality, @@NCHAR13@@@@NCHAR10@@,,,,,,,,,,,Gender, NameCategory, VesselIMONo@@NCHAR13@@@@NCHAR10@@,,,,,,,FROM dbo.ofac_new_acct_names_20243236559 A WITH(NOLOCK)",3040,3040,3040,1
